post_url,writer_id,main_text,tag
https://www.instagram.com/p/CYyxdxqltLQ/,ioogrim,생일 축하해 주셔서 감사합니다💕,[]
https://www.instagram.com/p/CMZiFYAMT2N/,soju_anju_,"건대/강남역 중국식훠궈 하이디라오

설명이 필요없는 모두가 아는 맛과 서비스의 하이디라오
방수팩에 핸드폰 넣어주고 머리끈까지, 그당시 충격적인 서비스였죠. 장마철 한여름 이거 먹고 땀뻘뻘 흘리고 배부른 상태에서 냉방안되는 지옥철 탔던 추억도 있습니다.

1,720년만에 방문했는데 딱 생각했던 그맛 그대로 유지중이었습니다. 주변에서 중국말도끊이지 않게 들리는거 보면 현지인들이 사랑하는 브랜드인가봅니다.

Diy로 직접 만들어야 하는 소스들이 귀찮았지만 또 나름 매력적이었습니다. 하이디라오 박사 자격증 있는 몇분이 알려주신데로 제조해서 먹었는데 확실히 다르더라구요

맵찔이도 스트레스 풀릴정도의 적당히 얼얼하고 중독성 있는 맛이었습니다. 혼훠궈하면 앞에 인형놔주신다고 하니 담에 혼자 가봐야겠네요

#하이디라오 #하이디라오훠궈 #하이디라오건대 #하이디라오강남 #소주안주_건대 #소주안주 #소주 #건대입구역맛집 #건대입구역술집 #훠궈맛집 #훠궈",[]
https://www.instagram.com/p/CVFiTlVJeNd/,111coffee,@chiyounni 우리의 소울푸드를 찾아 하이디라오 강남점 갓다가 웨이팅 길어서 건대점 왓는데 여기도 웨이팅 1시간.. 인데… 주차장에서 사진찍고 놀다보면 금방이겍zi…..중간에 포기하고 가는 사람 잇으면 대기시간 줄지 않을까 …#내순서기다리는중 #배고파그램 #훠궈🍲,"['내순서기다리는중', '배고파그램', '훠궈', '하이디라오', '먹스타그램', '전신샷', '주차장', '건대맛집', '건대입구맛집', 'instagram', 'instadaily', '데일리룩', 'ootd', 'ootdfashion', 'versace', '발망', '맛집추천']"
https://www.instagram.com/p/CGXLMr1lKLr/,yangjin0114,"여전히 뒷북...^^
기온차 심하고 쌀쌀한 날에 생각나는 마라향😝🤣

.
.

그래서 너로 정했다.
백탕, 홍탕 따로 즐길수있는 훠궈로

.
.

강남 청당동 맛집으로 유명한 훠궈집은 24시간 영업한다더니 코로나 여파로 손님이 줄었는지 문닫고 있네🥵😢😅

.
.

차돌려서 건너온 영동대교 다시 건너서 건대역으로....궈궈ㅋㄷ

.
.

간만에 하이디라오 방문
역시 친절한 직원분 안내로 자리잡고 소고기 , 양고기 모듬야채... 그리고 시그니처 메뉴중 한가지인 새우완자까정,.. 보이는 메뉴들을 두번씩 시켜먹은건 안비밀😝🥰😝

.
.

소스는 각자 취향에 맞게 땅콩칠리소스에 나는 홍탕...^^
마눌님은 백탕에 간장소스베이스에 마늘 그리고 고수 듬뿍...^^

.
.

역쉬 따끈한 국물에 마무으리는 생면사리로👍👍👏👏🤗",[]
https://www.instagram.com/p/CU_4UiTl5pL/,vocalise_sy,"#하이디라오건대점
#단지오리고기😋
#면에맞을뻔😅","['하이디라오건대점', '단지오리고기', '면에맞을뻔']"
https://www.instagram.com/p/Bycj5aTlDso/,visualdahee,"오늘은 은빙빙birthday💕
너무너무 축하해잉 😘
훠궈 배터져떠 알럅뿅❤️ #birthday #friends #happybirthday #good #daily","['birthday', 'friends', 'happybirthday', 'good', 'daily']"
https://www.instagram.com/p/BwYmi0znJkN/,shuni_kaeun,"#슈니가은
국물 너무 좋아해용..🤣
국물귀신..ㅋㅋ
울 슈니님들 점심 맛있게 드세요😍😍😍
.
더블랙 샴푸&토닉 전부 발송중!!🚀
내일 받자마자 저녁부터 관리 시작하는거예용~~~!!🌱🌱
전 피드의 원형탈모 주인공은 나야나~~!! ㅋㅋㅋㅋ🤣🤣
.
#맛점 😆❤️❤️","['슈니가은', '맛점']"
https://www.instagram.com/p/CY7uDRFBZ_H/,barabam_jw,건희씨 소스 무조건 만들어 먹어야함 필수 ;;,"['정우', '정프', '시즈니', '시즈니맞팔', '엔시티즌', '엔시티', 'nct', 'jungwoo', '산리오', '포챠코', '탑꾸', '카페', '포카', '포토카드', 'nctzen', '맛집', '예절샷', '포카샷', '다꾸', '카페', '하이디라오', '훠궈', '홍탕', '백탕', '토마토탕', '마크', 'mark', '맠프', '건대맛집', '건대']"
https://www.instagram.com/p/CN14DwulFZI/,uwkim3,"#하이디라오#건대점#훠궈
.
생애 첫 훠궈!!
완전 비싼 곳에서 먹었어용
저 육수도 18,000원이나 받더라구여.. 다먹고 엄청 많이 남았었는뎅..ㅎㅎ
소고기하나, 숙주하나, 분모나하나, 면하나 시켰답니당
꿔바로우도 먹었는데 사진을 안찍었지모에요 하핫
홍탕은 입이 진짜 얼얼하더라구용 대박😳
생각보다 괜찮아서 냠냠 먹었어요!!
홍탕이 더 맛있었던 것 같아용
소스를 만들어 먹으려면 따로 돈을 내야되더라구요..ㄷㄷ
저는 소스도 잘 안찍어먹어서 안하겠다고 했는데 직원분이 서비스로 주셔서 먹어봤어여
추천소스를 만들어주셨는데 고소하니 괜찮더라구용
제가 만든 건 망해서 그대로 냅두고 왔답니당..ㅎ
.
#훠궈#하이디라오건대점#홍탕#백탕#꿔바로우#소고기#숙주#분모자#면","['하이디라오', '건대점', '훠궈', '훠궈', '하이디라오건대점', '홍탕', '백탕', '꿔바로우', '소고기', '숙주', '분모자', '면']"
https://www.instagram.com/p/BkIFGYRgyEE/,clairemj,"좋아하는 훠궈 먹으러 갔다가_
예상치못한 성대한 생일파티💥💥💥_
_
이런 생일축하 20대 패밀리레스토랑 이후 처음이야🤭🤭🤭_
직원분들이 소리높여 노래도 불러주시고_
장수면도 주신답니다😘_
_
제 생일 기념 10%세일은 신데렐라마냥 12시에 마감☝🏻_
#happybirthdaytome",['happybirthdaytome']
