post_url,writer_id,main_text,tag
https://www.instagram.com/p/CMmJn-Qh5QV/,jungsc050,"가로수길 술안주가 맛있기로 소문난 집 '온달집'🍗
ㆍ
닭다리 최애들은 모여라🙌
ㆍ
부드러운 닭다리살에 매콤한 양념에 재워
숯불에 구운 JMT 술안주 등장❗
ㆍ
노릇하게 구워 같이 나오는 날치알 마요에 콕❗ 찍어먹으면 세상 맛있어🤤
ㆍ
사이드로 간장마요밥, 심야우동, 치츠떡볶이 완전 강추💯
ㆍ
📌서울 강남구 강남대로152길 30

#서울맛집 #경기도맛집 #가로수길 #온달집

#가로수길맛집 #신사동맛집 #신사역맛집 #가로수길온달집 #신사동온달집 #신사역온달집
#가로수길술집 #술집 #닭 #닭다리 #닭다리살 #신사맛집
#신사온달집 #술안주맛집 #소주도둑 #꼼장어 #닭똥집 #핫플 #실내포차
#닭발 #무닭발 #숯불 #숯불구이 #불맛 #불향 #데이트추천","['서울맛집', '경기도맛집', '가로수길', '온달집', '가로수길맛집', '신사동맛집', '신사역맛집', '가로수길온달집', '신사동온달집', '신사역온달집', '가로수길술집', '술집', '닭', '닭다리', '닭다리살', '신사맛집', '신사온달집', '술안주맛집', '소주도둑', '꼼장어', '닭똥집', '핫플', '실내포차', '닭발', '무닭발', '숯불', '숯불구이', '불맛', '불향', '데이트추천']"
https://www.instagram.com/p/CbC7HRFLubh/,h___xee,먹깨비 출동,"['좋아요', '좋반', '좋아요반사', '좋튀', '좋테', '맞팔환영', '선팔환영', '몸매', '몸매스타그램', '몸매관리', '다이어트', '셀스타그램', '얼스타그램', '서울', '흑발', '뷰티', '스포츠모델', 'youtube', 'beauty', 'body', 'exercise', 'selfie', '헬린이', '오늘의훈녀', '온달집', '운동하는여자', '청담', '강남', '신사', '압구정']"
https://www.instagram.com/p/CCIXBjVh9st/,,,[]
https://www.instagram.com/p/CZ1E2-0F0Wx/,food_writer_jw,".
#온달집 #재슐랭가이드

오늘 소개드릴 가게는 '온달집'입니다.
신사 가로수길에서 온달집 모르면 간첩일 정도로 유명한 곳인데요!
추운 겨울, 한파를 뚫고 다녀왔습니다!

결과는 대실망..!

약 30분의 웨이팅 끝에
만나본 온달집은
과연 어떤 가게인지
같이 살펴볼까요?

🔅닭다리살
여러 SNS에서 이 닭다리살 비주얼을 보고 안 가볼 수 없겠다 생각하고 있었습니다.
비주얼만 봐선 뭔가 무뚝뚝하고 무심한 아저씨가 숯불 앞에 앉아서 턱~하고 구워낼 것 같은 느낌이었거든요!

닭다리를 잘게 잘라 넓게 편 다음 숯불에 구워나옵니다.
식사메뉴보단 술안주인지라 양은 많지 않구요, 숯불 향은 나름 나쁘지 않게 느껴졌습니다.

문제는 맛이었는데요.
정말 맛있지도 않고 맛없지도 않는 평범 그 자체입니다.
비주얼만 보고는 고추장 양념이 눌은 듯한 맛을 기대했거든요.
고추장 삼겹살 숯불에 구워 먹는 그런 느낌 아시죠?

하지만 그런 고추장 양념 특유의 눌은 향은 없구요.
간장 향이 좀 더 강하게 났습니다.

#꼬꼬아찌 그 이상, 이하도 아닌 맛이었습니다.

🔅무뼈 닭발
이건 먹고 좀 화났습니다.
숯불구이, 숯불 향 그런건 모르겠구요.
그냥 그을린 탄 향이 음식에 가득 배여서 제가 뭘 먹고 있는지도 모르겠더군요.

왜 그을린 탄 향이 나는가?

닭발 구운 그릴에 탄 양념이 덕지덕지 붙어있었을 확률 99.9%입니다.
불 향 내겠다고 양념 그득 뭍은 그릴 툭툭 튕기면서 연기 향을 입힌 듯 합니다.

이건 숯불 구이가 아니에요. 그냥 연기를 입힌거지요.

기본적인 조리 과정에서의 미흡함이 여실히 드러났습니다.

🔅심야 우동
네이밍은 잘 했습니다.
말 그대로 옛날 포장마차에서 파는 우동 스타일이거든요.

고춧가루와 덴카츠가 그득 들어가 맛도 옛날 우동 그대로입니다.
양이 2명이 먹기엔 상당히 많은 편이라 꽤 나쁘지 않은 메뉴였지만,

이걸 먹겠다고 여기 오진 않을 것 같네요.

🔅간장 마요 밥
주먹밥 대신 간장 마요 밥이 있습니다.
이름 그대로 간장과 마요네즈가 들어간 밥인데, 김 가루까지 뿌려져 있어 사실상 주먹밥과 다름 없습니다.

적당히 짭짤하면서 고소한게 닭다리살과도 잘 어울리는 메뉴였지만
마찬가지로, 이거 먹겠다고 여기 오진 않을 것 같네요.

-----------------------------------------------------------

나름 유명한 집이라 웨이팅까지 하고 찾아간 곳인데, 이런 말 하긴 좀 그렇지만, 그냥 SNS 맛집입니다.

비주얼에 비해 맛은 평범 그 자체,
주방 관리 미흡이 그대로 묻어나는 음식.
너무 시끄러워서 정신없는 분위기까지

3박자 제대로 맞는 곳이네요.

기대가 큰 만큼 실망도 너무 컸던 온달집.
재슐랭의 리뷰가 참고 되었으면 좋겠네요.

오늘 재슐랭은 여기까지이구요,
다음에 더 좋은 컨텐츠로 찾아뵙겠습니다!
감사합니다.

#재슐랭 #재슐랭가이드 #온달집 #신사역맛집 #가로수길맛집 #숯불구이 #닭구이 #닭발 #가로수길데이트 #먹팔 #먹팔해요 #좋아요 #반사","['온달집', '재슐랭가이드', '꼬꼬아찌', '재슐랭', '재슐랭가이드', '온달집', '신사역맛집', '가로수길맛집', '숯불구이', '닭구이', '닭발', '가로수길데이트', '먹팔', '먹팔해요', '좋아요', '반사']"
https://www.instagram.com/p/CHeYWpHh-tS/,hy_rook,"소주는 #참이슬

#신사맛집 #신사술집 #온달집","['참이슬', '신사맛집', '신사술집', '온달집', 'ulzzang', 'ulzzangboy', 'Followforfollowback', '모델', '얼스타그램', '오늘의훈남', '광고모델', 'model', '남자모델', '프리랜서모델', '모델구함', '모델모집', '모델구인', '촬영문의dm', '담백한브랜딩', '좋튀잡', '스트릿패션', '락시크', '신사카페', '신사역카페']"
https://www.instagram.com/p/CEypHiwBFS3/,,,[]
https://www.instagram.com/p/CRjCpxoHprH/,muknayo,"-
• 상호명 : #온달집
• 메뉴명 : 꼼장어 (1.1) 심야우동 (0.5)
• 먹나요 한줄 평 : 2차로 가기엔 더할나위 없는 포차

_
호불호 없이 누구나 만족할 수 있는 2차 술집을 찾으시나요. 가까운 곳에 온달집이 있다면 후보지에 꼭 끼시고 고민하시기를 추천해 드립니다. 신사동 본점 외에도 홍대, 신촌 등 다양한 지역에서 만날 수 있습니다.
_
저는 홍대점, 신사동 본점 만을 방문했었는데 뭐 다 똑같겠죠. 메인 메뉴는 닭다리살인데 직화 숯불 구이로 탄맛 지대로 입혀서 등장하는 마약같은 메뉴입니다. 끝에 살짝 그을린 탄 느낌 아시죠? ㅋㅋ 오늘은 처음으로 꼼장어 메뉴도 주문해 봤습니다. 꼼장어에 양념 입히고, 숯불에 그대로 구웠는데 이게 맛이 없을 수가 있나요? 솔직히 치트키라고 생각합니다.
_
호불호 없는 맛도 맛이지만 양도 혜자입니다. 1인분에 만원 정도 가격 치고는 상당히 만족스러운 양으로 포만감까지 느낄 수가 있구요. 사이드로 주문할 수 있는 5천원의 심야우동, 간장마요밥도 이 가격에 이 퀄리티? 라는 생각이 드실 만큼 만족하실 겁니다. 저 또한 주기적으로 방문하는 내돈내산 맛집이니 유일한 단점인 웨이팅을 극복할 수 있으시다면 적극 추천하는 바 입니다.","['온달집', '셀카', '셀피', '셀스타그램', '얼스타그램', '일상', '데일리', '데일리룩', '맞팔', '선팔', '맛집', '감성', '소통', '팔로우', '서울맛집', '맛집추천', '맛집탐방', 'instafood', '온더테이블', '먹스타그램', '맛집스타그램', '맛스타그램', '먹팔', '좋반', '좋아요반사', '신사맛집', '신사역맛집', '신사술집', '신사역술집', '먹나요신사동']"
https://www.instagram.com/p/CGuc2K0BkNB/,hy_rook,"5일째 아파서 아무것도 못하는중,,
다 나으면 맛있는 안주에 소주
마실거야😢","['락시크룩', '놈코어룩', '스트릿패션', '남친룩', 'ulzzang', '모델', '얼스타그램', '오늘의훈남', '훈남', '광고모델', 'model', '남자모델', '프리랜서모델', '모델구함', '모델모집', '모델구인', '강남카페', '언더그라운드', '꼼보포차', '온달집', '신사역맛집', '신사맛집', '신사역카페', '신사카페', '가로수길맛집', '가로수길술집', '가로수길카페', '가로수길핫플', '신사동술집']"
https://www.instagram.com/p/CNNA7r9sSLa/,atozzang_g,"❝코로나 끝나면 꼭 가야할 맛집, #코끝집 62❞
⠀⠀⠀⠀⠀⠀⠀
소문난 잔칫집에 먹을 것 없다는 말은 이제 옛말이에요?
신사역 8번 출구, 도보 3분 거리에 위치한 #온달집 입니다
⠀⠀⠀⠀⠀⠀⠀
1년 365일 언제 먹어도 맛있는 ((치즈떡볶이))가 대표메뉴 !
한입 먹자마자 진실의 미간이 매우 격하게 반응합니다😇♨️
맵달한 엽떡과 후추향이 훅- 하고 코를 찌르는 신전떡볶이
그리고 응떡st 뭉텅이 치즈의 조합이 맛없으면 유죄겠쥬;;;
양념이 쏙쏙 잘 배어있고, 말랑+쬰득한 밀떡 역시 즘트ㅠ♥️
⠀⠀⠀⠀⠀⠀⠀
#떡볶이 로 부족한 탄수화물은 간장마요밥으로 채우세욥〰️
(아마도) 연유를 섞은듯한 마요네즈를 듬뿍 뿌려주시는데
토핑된 날치알과 김가루 그리고 흰쌀밥을 잘 비벼주면
즉당히 짭조름하면서도 달달해서 천국을 맛볼수 있습니다
⠀⠀⠀⠀⠀⠀⠀
사실 ⭐️하이라이트⭐️는 뭐니뭐니해도 닭다리살입니다
꼬숩한 깻잎에 불향이 확 올라오는 닭다리살을 올리고
날치알 마요네즈까지 더해주면 ,,, 있었는데 없습니다?
⠀⠀⠀⠀⠀⠀⠀
매콤한 떡볶이에 소주 한 잔 털어넣고
달큰한 닭다리살에 시원한 맥주 한 잔 벌컥벌컥🍺🍻
마무리로 뜨끈한 심야우동🍜 국물을 후루룩
이렇게 무한루프 돌면 세상도 돌고 나도 돌아벌여요ㅎ
⠀⠀⠀⠀⠀⠀⠀
전반적으로 간이 세고 매우 자극적이라
엄마등짝스매싱을 부르는 맛이지만
술 한 잔 기울이기엔 이만한 안주가 없습니다👉👈
⠀⠀⠀⠀⠀⠀⠀
+)술집이지만 웬만하면 오픈어택하시길 추천드려여
코시국 전에는 자정뿐만 아니라 야심한 새벽시간에도
웨이팅이 발생했던 실로 어마무시한 곳이라능 ,,
⠀⠀⠀⠀⠀⠀⠀
📍서울 강남구 강남대로152길 28(신사동 514-4)
☎️ 02-511-5262
🕰 평일 17:00 – 05:00(주말엔 1시간 연장영업)
⠀⠀⠀⠀⠀⠀⠀
#아토짱_신사 #가로수길맛집 #신사맛집 #신사역맛집
#떡볶이맛집 #가로수길술집 #신사술집 #신사동맛집
#신사역술집 #신사동데이트 #신사동술집 #강남맛집","['코끝집', '온달집', '떡볶이', '아토짱', '가로수길맛집', '신사맛집', '신사역맛집', '떡볶이맛집', '가로수길술집', '신사술집', '신사동맛집', '신사역술집', '신사동데이트', '신사동술집', '강남맛집']"
https://www.instagram.com/p/CFt_1T1lvMg/,hxnnxrxe,"오늘부터 내 생일 스타투 🎂❤️
1등으로 축하해죠서 고마어 사룽해 💋
#온달집 #생일 #hbd","['온달집', 'hbd']"
