store_id,post_url,writer_id,main_text,tag,AD,cleaned_main_text,tfidf_cos,ft_sim,ft-ft_sim,similarity
101,https://www.instagram.com/p/CbluxJpl5ym/,miijuu.mogu,".
 @gamsungtaco_konkuk  (カムソンタコ)

韓風メキシカン料理

１つのプレトに色入ってるので飽きる事なく食べれます!
海老もプリプリしててめっちゃ美味しかった♡
.
コンデ店の他にもホンデやカンナムにも店があります
.
 서울 광진구 능동로13길 39 2층 감성타코
건대입구역(コンディック)3番出口徒8分
.
       ","['감성타코', '타코', '파히타', '건대맛집', '좋아요반사', '맛집', '맛스타그램', '먹스타그램', '건대', '한국유학', '한국유학생']",2,서울 광진구 능동 로 길 층 감성 타코 건대입구역,0.0161637466982871,0.0490994746420149,0.9023875453892876,0.9676507667295895
101,https://www.instagram.com/p/CSdNIcrJGkK/,jihyeon980810,"광고) 연인과 즐기기 좋은 파히타!

새우랑 고기가 만났는데 맛이 없을 수가 없징

호불호 크게 안타고 먹을 수 있을 거 같아서 강추:)!!


주소) 서울 광진구
능동로13길 39 2층

       ","['건대맛집', '건대가볼만한곳', '건대맛집추천', '건대고기집', '건대고기맛집', '건대데이트장소', '건대역맛집', '감성타코건대점']",2,광고 연인 즐기 기 파히타 새우 고기 만났 는데 맛 징 호불호 게 타 먹 거 아서 강추 주소 서울 광진구 능동 로 길 층,0.0297785934147344,0.0162672740955124,0.9420909189126072,0.988136786422854
101,https://www.instagram.com/p/CSvgwRlJdBh/,jihyeon980810,"광고) 비주얼 장난없네~~~

냄새가 크~~ 침이 질질...

너무 맛있는 소스들과의 조합!!

고기랑 양파랑 같이먹으면 존맛!


주소) 서울 광진구
능동로13길 39 2층

        ","['건대맛집', '건대회식', '건대술집', '건대데이트', '건대핫플', '건대맛집추천', '건대맥주', '건대모임', '감성타코건대점']",2,광고 비주얼 장난 네 냄새 침 질질 너무 맛있 소스 조합 고기 양파 같이 먹 으면 존 맛 주소 서울 광진구 능동 로 길 층,0.0318223071182941,0.0485040889770436,0.9466263384503476,1.0269527345456853
101,https://www.instagram.com/p/CZetUNBJgYn/,only_food_photoo,"태어나서 처음목어본 타코.
예전에 맥시코 음식은 먹어본적 있었는데, 개인적으로 너무 맛없어서 맥시코 음식에 거부감이 있었는데, 없어지게 해준곳이다.
가격은 38,000으로 좀 많이 나가지만 아깝지 않았다. 대전에도 이런 식당이 생겼으면 좋겠다…
-
-
-
",['감성타코'],2,태어나 서 처음 목어 본 타코 예전 에 맥시 코 음식 먹 어 본 었 는데 개인 으로 너무 맛없 어서 맥시 코 음식 에 거부 감 었 는데 어 게 해 준 곳 가격 으로 많이 나가 지만 아깝 았 대전 에 식당 생겼으면 겠,0.0274663944368366,0.0341331374922233,0.9581245140117758,1.0197240459408357
101,https://www.instagram.com/p/CB7SWwengMg/,pinkgabong,"광고*맛있는것만 먹으면 여러분들 생각 많이 나요
같이 먹고싶어용 저 근데 솔직히 음식사진 잘찍죠ㅋㅋ
저 건대에서 타코랑 퀘사디아 먹꾸 왔어용!!
체인점이라 많이 아실 수도 있겠당!!
 
가봉이가 싸랑하는 꼬기와 탱글 새우가득한
 & 
요러케 두가지 시켜서 여자 둘이서 또 뿌셨어요
아쥬 푸짐하고 좋쥬
저는 식탐이 많아서 푸짐한 음식점이 좋아요
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
 찾으시는분들 꼭 가보세영
 
   
","['self', 'selfie', 'dailylookn', 'fff', 'trip', 'instafood', 'food']",2,광고 맛있 만 먹 으면 여러분 많이 요 같이 먹 어용 저 근데 솔직히 음식사진 찍 죠 저 건대 타코 퀘 사 디아 먹 꾸 왔 어 용체 인 라 많이 아실 겠 당가 봉이 싸 꼬 기 탱 글 새우 가득 요러 케 시켜서 둘 서 뿌 셨 쥬 푸짐 쥬 저 식탐 아서 푸짐 음식점 아요 찾 으시 분 꼭 가보 세영,0.0283888620896892,0.0343604391294802,0.9599285257213256,1.022677826940495
101,https://www.instagram.com/p/Cbv7rq-J5CQ/,metamjang,"  
  
언제가도 맛있는 
내 맘대로 만들어 먹을 수있어 더 좋은
 ㅋㅋ
사실 부리또 타코 퀘사디아 파히타..
다 아무거나 때려넣구 대충 싸는 요리 같은 느낌이라..무슨 차이인지 잘 모르겠다 ㅋ
둘이오면 배찢어질 정도로 많았는데..
셋이오니 딱 맞다 ㅋ
사이즈가 다른 메뉴가 없어서..
둘이와도 셋이와도 저걸 시켜야해서 좀 불편했다 ㅋㅋ
그래도 맛있으니..어쩔수없이 오게된다 ㅋ
제 점수는 95점입니다^^","['감성타코건대점', '감성타코', '화양동맛집', '건대입구역맛집', '건대맛집', '건대역맛집', '타코맛집', '멕시코요리']",2,언제 맛있 내맘대로 어 먹 어 부리 타코 퀘 사디 파히타 아무거 때려 넣 구 대충 싸 요리 느낌 라 무슨 차이 인지 겠 둘 면배 찢어질 로 았 는데 셋 니 딱 맞 사이즈 메뉴 어서 둘 와도 셋 와도 저걸 시켜야 해서 불편 했 그래도 맛있 으니 어쩔 없이 게 된다 제 점수 입니다,0.021788928899689,0.047149533565115,0.96210708819768,1.031045550662484
101,https://www.instagram.com/p/CbPbNf5v_kB/,jmin.w.92," 한 번도 안가본 사람은 있어도 한 번만 간 사람은 없는거 같아요!

건대

저는  라서  로 먹었어요
알캉하고 탱글한 새우 식감과 육즙 가득 스테이크를 같이 넣고 같이 나온 소스를  에 싸 먹으면 맥주가 절로 당기는 맛인거 같아요

2인분이라고 돼 있는데 양이 어찌나 많은지 다 못 먹고 남기고 왔어요
팟을 계속 데워가면서 먹기 때문에 식지 않고 너무 좋았고  로 딱 인거 같아요!

위치 감성타코건대점
서울 광진구 능동로13길 39 2층 감성타코
오후12시부터 오후 10시까지
쉬림프콤보파히타_36,000원

                     ","['감성타코', '감성타코건대점', '해산물파', '쉬림프콤보파히타', '또띠아', '데이트코스', '건대맛집', '건대술집', '건대맛집추천', '서울맛집', '광진구맛집', '먹방', '존맛탱', '푸드스타그램', '멕시칸음식', '타코맛집', '데이트장소', '데이트추천', '다이어트', '다이어터', '맛있으면0칼로리', '직장인', '자취', '자취스타그램', '자취러', '그로커', '그로커챌린지', '그로우커넥트']",2,본 어도 만 간 거 요건 대저 라 서로 먹 었 어 요알 캉 탱 글 새우 식감 육즙 가득 스테이크 같이 넣 같이 나온 소스 에 싸 먹 으면 맥주 절로 당기 맛 인 거 요인 분 라고 돼 는데 양 어찌나 은지 못 먹 남기 왔 팟 계속 데워 면서 먹 기 에 식 너무 았 고로 딱 인 거 아요 위치 감성 타코 건대 서울 광진구 능동 로 길 층 감성 타코 오후 시 부터 오후 시 까지 쉬 림프 콤 보파 히 타원,0.0378449156384881,0.1028084778740509,0.968448169529438,1.109101563041977
101,https://www.instagram.com/p/Ca3USS-PjT9/,pyoni__foody,"
1일3타코 쌉가능! 쌉가능!!
감성파히타,퀘사디아 표니가 젤루
좋아하는 조합인데,, 하얀 또띠아에
도톰한 소고기 참치같은 식감의 풀드포크
매콤 짭짤한 돼지고기랑 새우 그리고
달큰한 양파까지 올리고 새콤한 요거트
소스랑 크리미한 치폴레소스 찍어먹으면
세상 눈뒤집어 지는맛,,,미쳐벌여 후하
아차 타르타르 소스도 엄청 맛나요

그리고 퀘사디아는 초록색 소스가 시금치
로 만든 소스여서 초록초록한 맛인데
뭔가 깊은맛이 나서 짭쪼름한 고기맛을
잘 잡아줘서 굉장히 조화로운 맛이에요!
겉바속촉의 끝판왕!!!!

@나랑감성타코 갈사람 당장 구해야하는
각인데,,갈사람 있나효!",['감성타코'],2,타코 쌉 가능 쌉 가능 감성 파히타 퀘 사디 아표 니 젤 루 조합 인데 하얀 또띠 아에도 톰 소고기 참치 식감 풀 드 포크 매콤 짭짤 돼지고기 새우 달 큰 양파 까지 올리 새콤 요 거트 소스 크리미 치 폴 레소스 찍 어 먹 으면 세상눈 뒤집 어 맛 미쳐 벌여 후 차 타르타르소스 엄청 맛나 요 퀘 사디 초록색 소스 시금치 로 만든 소스 여서 초록 초록 맛 인데 뭔가 깊 맛 서 짭쪼 름한 고기 맛 잡 줘서 굉장히 조화 로운 맛 에요 겉 바 촉 끝판 왕 감성 타코 갈 당 장구 해야 각 인데 갈 효,0.0325394940733358,-0.0174571329844184,0.9692784508361536,0.984360811925071
101,https://www.instagram.com/p/CbKBGGqroH7/,yang._.yammy,"[감성타코 건대점]

어스름이 내린 2층 공간.
나는 모든 감각을 집중했고,
오롯이 그 것을 느낄 수 있었다.

스테이크, 칠리소스, 스파이스 포크, 까르니따스. 이들이 또띠아와 뒤엉켜 파히타로서 내 입안을 감쌀 때, 나는 비로소 행복을 맛보았다 느꼈다.

그러다 이와 상반된 밝은 그 것에 집중하게 되었다. 저크치킨과 두 가지 치즈, 캐러멜 양마까지. 양상추와 살사, 파인애플이 또띠아 위에서 나뒹굴뿐이었다.

이들을 기억하고 잊지 않겠다.
아니 잊지 못할지도 모르겠다.
배고픈 나를 위로해준
어느 초봄에 뜨거운 멕시칸이었음을.
.
.
.
.
.
감성타코에는 역시
감성글귀...
.
.
.
.
.
","['감성타코', '감성타코', '감성타코건대', '감성타코파히타', '파이타', '건대멕시칸', '건대', '멕시칸', '건대맛집', '멕시칸맛집', '먹스타그램', 'eatstagram', 'foodstagram']",2,감성 타코 건대 어스름 내린 층공 간나 모든 감각 집중 했 오롯 느낄 었 스테이크 칠리소스 스파이스 포크 까 르니 따스 띠 뒤엉켜 파히타 로서 입안 감쌀 비로소 행복 맛보 았 느꼈 상반 된 밝 에 집중 게 었 저크 치킨 치즈 캐러멜 양마 까지 양상추 살사 파인애플 띠 아위 뒹굴 뿐 었 기억 잊 겠 잊 못할지 겠 배고픈 위로 해 준 어느 초봄 에 뜨거운 멕시칸 었 음 감성 타코 에 역시 감성 글귀,0.0150252611922306,0.0147120603916632,0.9694344497778836,0.9991717713617774
101,https://www.instagram.com/p/CYBPnA3lKB_/,," (건대)
_
총평
또띠아나 소스가 떨어지면
직원분들이 센스있게 돌아다니시면서
채워주시니 너무 편하고 좋았어요.
인테리어가 웅장하고 좌석이 많아
단체로 와도 좋을 것 같고
중앙에 톱니바퀴같이 생긴것은
마치 닥터 스트레인지에서
“도르마무 거래를 하러 왔다!”라는
대사를 생각나게 하는 소품이였어요.
_
감성 그릴드 파히타 38,000원
푸짐한 한상 일단 보고 가실게요.
그릴드 스테이크, 칠리새우, 스파이시포크,
까르니따스로 구성이 되어있어요.
3천원만 추가하면 과콰몰리가 나오는데요,
멕시코 음식이나 싸먹는 음식에
정말 잘 어울려서 꼭 시켜먹는 편이에요.
샤워크림도 너무 맛있고 느끼하다 싶을땐
할라피뇨도 넣어서 먹었어요.
제일 좋아하는 조합은 샤워크림,과콰몰리,
파인애플살사,할라피뇨를 또띠아 위에 살포시
올려주고 고기3종류와 새우까지 넣는거에요.
맞아요..그냥 다 떄려넣고 입안 가득 먹는걸
제일 제일 제일 좋아해요..
_
오렌지모히또 9,000원
논 알콜은 9천원 알콜은 1.1만원
운전을 하고 와서 논 알콜을 주문했는데요,
생각보다 다른 손님들은 낮술을 좋아하시는지
맥주를 마시는데..순간 맥주 시킬까하다..
참았어요.. 인테리어도 넓고 바 테이블에서
맥주 마시는걸 보니 외국에 온 것 같았어요.
상큼한 오렌지와 탄산이 잘 어울러져
살짝 음식이 물릴것같다 싶을때 마시면
다시 힘내서 맛있게 먹을 수 있어요.
_




","['감성타코', '제이쿠푸디', '제이쿠푸디', '제이쿠푸디', '감성타코건대점', '건대', '건대맛집', '타코맛집', '파히타', '멕시코음식', '멕시코', '먹스타', '맛스타', '먹스타그램', '맛스타그램', '맛집', '맛집스타그램', '맛부림', '선팔', '맞팔', '선팔맞팔', '선팔하면맞팔', '먹스타맞팔', '맛스타맞팔', '먹팔', '메뉴', '메뉴추천', '좋밥', '협찬환영', '댓글']",1,건대 총평 띠 아나 소스 떨어지 면 직원 분 센스 게 돌아다니 시 면서 채워 시 니 너무 편하 았 인테리어 웅장 좌석 단체 로 와도 중앙 에 톱니바퀴 같이 생긴 마치 닥터 스트레인지 르 마무 거래 러 왔 라는 대사 생각나 게 소품 였 감성 그릴 드 파히 타원 푸짐 한상 일단 실 게요 그릴 드 스테이크 칠 리 새우 스파이 시포 까 르니 따 스로 구성 어 천 만 추가 면 콰 몰리 는데요 멕시코 음식 이나 싸 먹 음식 에 정말 어울려서 꼭 시켜 먹 편 에요 샤워 크림 너무 맛있 느끼 땐 할라 피 뇨 넣 어서 먹 었 제일 조합 샤워 크림 콰 몰리 파인애플 살사 할라 피 뇨 띠 아위 에 살포시 올려 고기 종류 새우 까지 넣 거 에요 맞 아요 그냥 떄려 넣 입안 가득 먹 걸 제일 제일 제일 해요 오렌지 모 히 논 알콜 천 알콜 만 운전 와서 논 알콜 주문 했 는데요 보다 손님 낮술 좋아하 시 는지 맥주 마시 는데 순간 맥주 시킬까 참 았 인테리어 넓 바 테이블 맥주 마시 걸 니 외국 에 온 았 상큼 오렌지 탄산 어울러 져 살짝 음식 물릴 마시 면 힘내 서 맛있 게 먹,1.0,1.0,1.0,3.0
